task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
34,297,VM0-0-4-2,176,971.0,0.245125,0.06279875717017208,0.0,0.396,0.69
34,297,VM0-0-4-2,121,760.0,0.245125,0.06287425149700598,0.0,0.396,0.69
35,455,VM0-0-4-3,163,465.0,0.8083333333333333,0.0630787037037037,0.0,0.6066666666666667,0.69
35,455,VM0-0-4-3,2,360.0,0.8083333333333333,0.06321839080459771,0.0,0.6066666666666667,0.69
36,797,VM0-0-4-4,118,759.0,1.3783333333333334,0.06287470023980815,0.0,1.0626666666666666,0.69
36,797,VM0-0-4-4,149,306.0,1.3783333333333334,0.06332020997375327,0.0,1.0626666666666666,0.69
36,797,VM0-0-4-4,150,507.0,1.3783333333333334,0.06303694158075601,0.0,1.0626666666666666,0.69
37,712,VM0-0-4-5,36,351.0,1.2366666666666668,0.06323356807511737,0.0,0.9493333333333334,0.69
37,712,VM0-0-4-5,134,324.0,1.2366666666666668,0.06328320802005012,0.0,0.9493333333333334,0.69
37,712,VM0-0-4-5,195,780.0,1.2366666666666668,0.06286549707602339,0.0,0.9493333333333334,0.69
37,712,VM0-0-4-5,45,337.0,1.2366666666666668,0.06325849514563107,0.0,0.9493333333333334,0.69
37,712,VM0-0-4-5,85,383.0,1.2366666666666668,0.06318231441048035,0.0,0.9493333333333334,0.69
38,746,VM0-0-4-6,157,471.0,0.6005833333333334,0.06307234432234432,0.0,0.9946666666666667,0.69
39,823,VM0-0-4-7,115,516.0,0.6615416666666666,0.06302876480541456,0.0,1.0973333333333333,0.69
39,823,VM0-0-4-7,187,890.0,0.6615416666666666,0.06282383419689119,0.0,1.0973333333333333,0.69
39,823,VM0-0-4-7,175,696.0,0.6615416666666666,0.062905317769131,0.0,1.0973333333333333,0.69
39,823,VM0-0-4-7,196,557.0,0.6615416666666666,0.06299446202531646,0.0,1.0973333333333333,0.69
40,393,VM0-1-0-0,112,363.0,1.198,0.0632134703196347,0.0,0.524,0.69
40,393,VM0-1-0-0,117,858.0,1.198,0.06283494105037514,0.0,0.524,0.69
40,393,VM0-1-0-0,65,698.0,1.198,0.06290426908150065,0.0,0.524,0.69
40,393,VM0-1-0-0,31,409.0,1.198,0.06314566115702479,0.0,0.524,0.69
40,393,VM0-1-0-0,3,492.0,1.198,0.06305114638447971,0.0,0.524,0.69
41,928,VM0-1-0-1,179,384.0,1.5966666666666667,0.06318082788671024,0.0,1.2373333333333334,0.69
41,928,VM0-1-0-1,31,409.0,1.5966666666666667,0.06314566115702479,0.0,1.2373333333333334,0.69
41,928,VM0-1-0-1,191,911.0,1.5966666666666667,0.06281693711967545,0.0,1.2373333333333334,0.69
41,928,VM0-1-0-1,50,559.0,1.5966666666666667,0.06299290220820189,0.0,1.2373333333333334,0.69
41,928,VM0-1-0-1,94,545.0,1.5966666666666667,0.06300403225806452,0.0,1.2373333333333334,0.69
42,736,VM0-1-0-2,2,360.0,2.1126666666666667,0.06321839080459771,0.0,0.9813333333333333,0.69
42,736,VM0-1-0-2,45,337.0,2.1126666666666667,0.06325849514563107,0.0,0.9813333333333333,0.69
43,436,VM0-1-0-3,75,440.0,1.3126666666666666,0.06310679611650485,0.0,0.5813333333333334,0.69
43,436,VM0-1-0-3,42,785.0,1.3126666666666666,0.06286337209302326,0.0,0.5813333333333334,0.69
44,944,VM0-1-0-4,148,841.0,0.7573333333333333,0.06284115720524018,0.0,1.2586666666666666,0.69
44,944,VM0-1-0-4,72,456.0,0.7573333333333333,0.06308851224105462,0.0,1.2586666666666666,0.69
44,944,VM0-1-0-4,193,532.0,0.7573333333333333,0.06301482701812192,0.0,1.2586666666666666,0.69
45,312,VM0-1-0-5,122,869.0,0.57,0.06283103813559322,0.0,0.416,0.69
46,996,VM0-1-0-6,45,337.0,2.806,0.06325849514563107,0.0,1.328,0.69
46,996,VM0-1-0-6,36,351.0,2.806,0.06323356807511737,0.0,1.328,0.69
47,579,VM0-1-0-7,57,714.0,1.694,0.06289607097591889,0.0,0.772,0.69
47,579,VM0-1-0-7,127,729.0,1.694,0.06288868159203981,0.0,0.772,0.69
47,579,VM0-1-0-7,71,437.0,1.694,0.0631103515625,0.0,0.772,0.69
47,579,VM0-1-0-7,69,321.0,1.694,0.06328914141414141,0.0,0.772,0.69
47,579,VM0-1-0-7,46,514.0,1.694,0.06303056027164686,0.0,0.772,0.69
48,487,VM0-1-1-0,196,557.0,1.4486666666666665,0.06299446202531646,0.0,0.6493333333333333,0.69
48,487,VM0-1-1-0,171,794.0,1.4486666666666665,0.06285960874568469,0.0,0.6493333333333333,0.69
48,487,VM0-1-1-0,62,570.0,1.4486666666666665,0.06298449612403101,0.0,0.6493333333333333,0.69
48,487,VM0-1-1-0,55,505.0,1.4486666666666665,0.06303879310344827,0.0,0.6493333333333333,0.69
49,451,VM0-1-1-1,108,750.0,1.3526666666666667,0.06287878787878788,0.0,0.6013333333333334,0.69
49,451,VM0-1-1-1,171,794.0,1.3526666666666667,0.06285960874568469,0.0,0.6013333333333334,0.69
50,928,VM0-1-1-2,168,899.0,1.5966666666666667,0.06282084188911705,0.0,1.2373333333333334,0.69
51,611,VM0-1-1-3,57,714.0,1.0683333333333334,0.06289607097591889,0.0,0.8146666666666667,0.69
51,611,VM0-1-1-3,54,984.0,1.0683333333333334,0.06279508970727102,0.0,0.8146666666666667,0.69
